IDLink,SentimentTitle,SentimentHeadline
JRGyEYK1qR,0.009279752,0.13844821
pscU1VfZmn,-0.07016306,0.35363066
e5kAtxV6y6,-0.03679632,0.063698396
ngDdeCUV6a,-0.07016306,0.015447641
2DzN9LsPHh,-0.026068237,0.03304694
X9CsGVrY1Z,-0.26229525,-0.3843732
hWN86xaIMQ,-0.0061196205,0.0058887303
lqz7qAtAN4,0.037548102,-0.25526917
CQjSgOM2jK,0.037548102,-0.2293693
WobbaGvRfu,0.13165025,-0.026390016
hwMCvUGPUL,0.06273999,0.10023333
u2BIxtNi9i,0.33171567,0.12880284
E3NfFvOauk,0.0004549243,0.05883666
ani3ifFzdd,0.010060571,-0.050059058
aCHYrPldp8,-0.058142312,0.058921
avJJQp0YSB,0.28750467,-0.046244502
T0PEWKKN3O,0.28750467,-0.046244502
INtssIfcnc,0.007931374,-0.11510754
3SPnYFulNh,-0.026521593,-0.19621408
MZ2cm5gdrg,-0.2069747,-0.057316832
daxkkMq6i9,0.28750467,-0.046244502
bxBlOnQCpz,-0.036820024,0.03207596
DOJNka3ObI,0.0031915535,-0.11527398
OinulvW3Sz,0.03268495,0.048448924
gXvoVOmBsS,0.022625294,-0.027785622
m7nDReJLOi,-0.13332778,-0.06635397
VW5Ydtr6Ye,0.05598376,-0.010903709
SaXWh1kTni,-0.04211009,0.044325233
mWx5SV05li,-0.17026842,-0.27862382
uIUE3if0cq,0.06510091,-0.12831081
LVCtl0wN2R,-0.22671962,0.053775374
im3BtCOYPf,-0.25592142,-0.18157412
7XN3AlgNMl,-0.15307236,-0.0009611808
CMseQ3X2nX,-0.19878908,-0.00824948
3rT5KAbl71,-0.18355332,-0.17377895
J4BicMNrhF,0.002220001,-0.10036254
ycvH9It0sO,0.07728491,-0.3373618
Rl4LUp69w7,-0.27525166,0.23264949
re0L8pWbak,-0.098877944,0.021663744
wIor1QhQNC,0.2946393,-0.1489738
S98p53dtPC,-0.1387092,-0.20096324
TBxoloxM7r,0.040844988,-0.025108479
SgKzR6x82M,0.009979499,-0.20988439
26cHGinB7q,0.0042191143,-0.08483784
BI4bcoaUkC,-0.32138512,-0.08448288
YIjsSIAPN2,0.119916,-0.15607414
eWEE7x7IFu,-0.009992009,0.10990763
4OgN2Eiix0,-0.22945577,-0.06323054
7EasNkNv7Y,-0.13667077,-0.13514563
CgxHF8bNGu,-0.027303118,0.0064401217
CAAJwvX62W,-0.07402224,0.017843217
FOVHaR90ON,-0.22945577,-0.06323054
Fh3E1yM5P3,-0.2229169,-0.18392263
XatCGZUXKP,-0.032261927,0.036050584
AwGSwzxluE,0.0015072516,-0.08237888
ruPrGBEkYP,-0.044738375,0.06982976
IMnMFQkENJ,0.0025035487,-0.085793644
tRNN8oaHBx,0.07926712,0.033438332
8NRKoTDhFp,-0.02729144,0.045564108
bofTLzQkUE,0.09091277,-0.02577649
74vMDf4co4,-0.05888601,-0.04695508
U6kZpaRFMf,-0.033061296,-0.083526544
BcqYTxDGs7,-0.22945577,-0.06323054
SUB3B1Beed,-0.09377801,0.039640136
JEFDoD3FY1,-0.1753613,-0.13929674
PYfNcILRTJ,0.020975135,-0.15533866
OQdjGTnYfU,0.04405865,-0.026593044
zzzL6N4Bks,0.10757473,-0.11142397
BOuQEqffJs,0.023933994,-0.19908349
xzEHn2cH93,0.0014041426,-0.025294043
yQSGXrtYRe,-0.020034285,-0.17021495
WeZxXJDXzm,-0.24264881,0.1072883
gQakgdMVmJ,-0.13687672,-0.013254754
k7spceAiOT,-0.009839165,-0.040576473
3CsvLo0Nzo,-0.13182762,-0.08048514
o9Vnj0Ajam,0.00035874988,-0.022603083
fInKy7OLAU,-0.18236677,-0.07632617
936BjW6DEB,0.049935963,-0.15265234
zL7P81XYKu,-0.2700157,0.1008569
Swi01c205I,0.119916,0.1755605
Kunx7Xr3J5,-0.008708062,-0.2831114
5LqeEDKdJL,0.00591278,-0.26137275
lFaOE6bcpW,-0.022750726,-0.20624831
S4BLj7nGkc,-0.13007471,-0.121438265
dVBb2XcZM4,0.083742134,0.10631991
KtoKfinU4O,-0.039110824,-0.17890173
M31rsR1KNc,0.019379392,0.10421712
6EnfIIM2XK,-0.23177041,0.068313554
zNYo1bsNT3,-0.024789654,-0.013816413
sGPC8tDoT8,-0.103478335,-0.07515916
joSF2RcStD,-0.0002940637,0.13067332
AOpROUrdGN,-0.13182762,0.015005389
7L4weTKRvz,0.00048205815,0.031348467
g9gQ0rpvaY,0.008640324,0.15842181
6cJNqA5oyN,-0.103478335,-0.1560583
C506mQoP4r,-0.025330711,0.15212955
umBGDhHbvu,0.051347684,0.054032568
yAClQWljPW,-0.12764356,-0.17894608
2y0Q8GMrnb,-0.19521327,0.051107798
fSdwkkK3js,-0.12764356,-0.17894608
c85emcNhZQ,0.0033136564,-0.15052211
LROYeysdhp,0.05475106,-0.12449528
ENh9UScBbT,0.029862097,0.15922776
vpIbfKtwMY,-0.06696625,-0.18485846
aBSlUKj11N,0.0027358267,0.012001859
CDFce5bPPy,-0.10334622,-0.007743735
RY58DtRuj9,-0.103478335,-0.1560583
s7mvmZRbw1,-0.026062781,-0.015621796
fXr7JvMFXj,-0.09728829,-0.14790091
qi3544qZjC,0.05400129,-0.105037525
tUfnvm1MEw,0.0905152,-0.14108622
h9qTYZoeSX,0.09037116,-0.16650414
C9QEGld9kY,0.07750732,-0.057785727
A9EhIuMCFO,-0.103478335,-0.1560583
kXadMWThhc,-0.23639782,0.019702796
y2ufKr8yVQ,-0.09577567,-0.08288988
2dLJv6FNBj,-0.1129808,-0.1612251
JRmR8cGyuT,0.002509226,-0.2761519
YTX3DqVhO8,0.002509226,-0.2761519
ilh5loOJuB,-0.0026692334,0.07210597
r5bvylrfVI,0.002509226,-0.2569161
GlynezvHJG,0.09038528,-0.093354225
g91vPgHPNt,0.18731481,-0.16926599
7yYpEYfBPC,-0.02676712,-0.06595897
4yk2AjXE2t,0.38106996,-0.06308546
UzztQ903t0,-0.14706744,-0.07255524
8qV0QIYY5k,-0.0074318247,0.28727308
0xQ5PJaCzC,0.06457749,-0.2092227
BfSKUGum9d,-0.13363898,-0.041773453
is5GXbFqzU,-0.09728829,-0.14790091
2lFQejjGWU,0.04339852,-0.2715714
CPCFQToMf6,0.044415202,-0.042618357
9aDFroDOAG,-0.060918782,0.06078185
l7GOUOBvTX,-0.08405853,-0.16250995
tSk9DSLOfu,0.0067155235,0.037796095
JIYg04sJzA,0.04765366,-0.042618357
nBQs3wwemE,0.0031944518,-0.116683885
5enRb6ExSY,0.20042342,0.012935994
9PfQFI4AQF,0.02152634,0.017198512
NjFv5IzSEQ,-0.055792406,-0.12598844
NnFmz3LMZ6,-0.09728829,-0.09418543
mzNB5NGy71,-0.018452765,-0.00029508397
kleI5cZKDs,0.07079955,-0.11128527
muRjamql8u,-0.036020543,-0.028854132
yUWKWMjQKw,0.10829982,-0.17419426
aFSc0W07SH,0.29460543,0.21135846
cuu4arivmX,0.07183173,0.21881443
aa3ShGYCzr,-0.091711245,-0.06349316
3u9q06UBAP,-0.26055583,-0.0012423359
MajucQGZp8,0.03212135,0.06438474
mBDEVSUcRn,-0.052955557,-0.2051428
KFRLpHRLQ6,0.0014625689,0.08295867
knxvu99mwo,-0.20257598,-0.10353848
Ra73vKvfFg,-0.20170261,-0.14627664
6mXl1ovnlf,-0.044178613,-0.026374057
KqbNDpKRdD,0.07461524,-0.18681666
GLydVx0Ymh,-0.23114856,-0.14287716
1i8fYBKH2a,0.14781694,-0.03075207
AD2ie3x2bS,-0.15417717,0.0729525
HLJv6HLvKo,-0.20258057,-0.057369165
YwTUW2xngC,-0.26678097,-0.29576623
V9r81ufShy,-0.0606321,-0.24807434
X53M7yEfNF,0.062753856,-0.15270208
XkpvYZvHhr,-0.09258102,-0.2276287
7X0WxaMCjR,-0.22816741,-0.14287716
t1QAq3AMAy,0.011072495,-0.15944433
CmOlykSLCh,-0.20252806,0.106281236
0AlwOogyqi,-0.15010197,-0.14287716
wkHKTPOXkr,-0.015504708,-0.056589432
QSfjHlElNu,-0.19602641,-0.1018282
0pbE6dUb3n,-0.27525166,-0.110828385
srr1zfIWg9,-0.3575781,-0.026086785
539Mz31fbD,0.10562361,0.2503637
jOYwq1ch2U,0.002603693,-0.29488373
75EByZCZ6w,0.032154154,0.015332645
iwml5iqGfg,0.0025652084,0.1161588
khOoYQDLyc,0.0025652084,0.1161588
7ijbPSYCGW,0.06777963,-0.07504128
hCgKLYy9BG,-0.070712976,-0.14790091
lTpjrI4nEX,0.0716805,-0.03109315
PERz7IzdQU,0.080877185,0.012819324
z95gQaFMxr,-0.07016306,0.32579517
ACO02rwoEM,0.0025652084,0.10714744
9uNI7LFpYX,-0.11981054,-0.0032880083
RLoZOvAES4,-0.03763243,-0.14676142
1Dc17L7UlF,0.10727878,-0.09762178
CgjAxArwOf,0.004391006,-0.018919293
wqttRE96uQ,0.08905545,-0.05482743
xdZ1YUmZps,-0.00047657092,-0.17985259
OFAN8C5F8U,-0.1942423,-0.20732272
XmulXROhMR,-0.02968336,0.14815213
cB8WBBECi9,0.0075335144,-0.17428958
IKl67cvJBh,0.09821441,-0.24401067
GxUnt9z0pW,0.0060208417,-0.019901618
C3ZFNCyEkO,0.08735807,-0.15668517
k3pFQmH3a4,0.016576994,-0.096067324
eh4j7W6AVC,0.22592242,0.011205226
90DRL1kHgi,0.006453945,0.0672353
N1d1usvqUB,0.0093404455,0.06523711
1aVhzM9GSD,0.061096437,-0.08173635
etawTWzBf8,-0.019513931,-0.47807962
z1huXaTRkA,-0.001927929,0.13882686
JT9B2mUWD1,0.016151922,0.052894615
WCtURxqyhf,-0.13182762,-0.051058576
R13vLT4Fbw,-0.06938716,0.016539855
KIX4CKJRv8,0.10587881,0.014269667
evtUbpnV6G,-0.20062028,0.0233149
16ly5uucBe,0.07487669,-0.09886217
SUj0UaFaPS,0.098985806,0.01763741
lRPNjTulxk,0.054223157,-0.0026540756
Xj4YT7lovP,-0.31290007,0.07318655
xQF0TkyPLI,-0.20036381,-0.041773453
23goVd7Ltt,0.04585304,0.08231643
AVIuLTHBkR,-0.19585852,-0.10412885
ZEyi580mTN,-0.13218978,-0.015474301
PLEw3lxlsR,-0.0030928086,-0.31728947
haNqwNTkwO,0.1809144,0.091337964
KU1HSvZBBs,0.09662233,-0.000706546
AWadOYfoAF,0.04202371,0.03282961
uaHFlWZkav,-0.008418868,-0.039827064
y4SiUlskF3,0.031032577,0.0728164
L6A670hv9J,-0.042701423,-0.061629042
jA7EVDQ8R3,-0.082200065,-0.07426498
fKqK34kbKi,0.024579506,0.105955295
MpY2vEw3dK,0.04537491,-0.1454343
b6iEZ3oVvu,0.009879932,-0.042556606
cFpvsyY4Nl,-0.12658371,-0.15204927
8FRoTJY7AJ,0.29890725,-0.068925
W6wlbsJ9va,0.37485537,0.12583226
T4kq3EU1OR,-0.09346044,0.061008222
TnCLnIFHOB,0.009026356,-0.03578803
YANWxwyYjd,-0.10349226,-0.18038477
NFAR0C8nAo,0.1106764,0.012841735
3eVwWZqQv3,-0.21057424,-0.09216453
dYDgzbqzWF,-0.1525247,-0.047244735
hSZFRKDHx3,-0.1123773,0.26940906
gSU725RgS5,-0.011880627,0.02277129
TECCDCGbEq,-0.028611286,-0.092952594
gBXyo6K53y,0.002379076,0.056389097
l6p7702f0M,0.081846036,0.0979173
csuqpSGW8u,-0.15588555,-0.050919473
KJPmW3yM4o,0.07818798,0.04496855
G3o1oxs0cl,-0.06523245,0.13093808
kYV0V8GeuN,0.10252836,-0.27477914
bowpehJ5mp,-0.4173548,-0.110265896
Gz49j3oM8G,0.40629882,-0.10894613
addvmih6vA,-0.041450474,-0.088113785
JooKekRwFt,0.09042339,0.026474297
DG86MH9KRA,0.12527487,0.007122554
EEuoyk5Gp7,0.09950846,0.0062322915
n2HBelsJbj,0.3755461,0.4183669
RRjxAHvIsK,-0.17902032,0.0055503026
V1Fimfi0XW,-0.008904047,-0.0034554824
ExLg5CHcnm,-0.0056793285,0.034319747
5ND0RHScgk,-0.13007471,-0.36255896
vkIwzNuAhU,-0.040931102,0.07344031
780Njpf1be,0.089791164,0.23472069
ZRiGMbw0Y9,-0.032696955,0.17545362
uCv85mmNWo,0.0063366042,-0.07845794
xPVSAZT3gi,-0.062068447,0.09696126
xUB2Txg4In,0.1446948,0.047140606
UZoaAdlrfY,0.0040401244,0.03527198
QYf4XhmXhi,-0.13375126,-0.05032546
Vcezuycn2E,0.22592242,0.14895841
zXZsPT7xUj,0.033767145,0.090942174
F5CCIZAZQ3,0.0023510219,0.17959124
Riq4rbLmmm,-0.08883521,-0.05423268
evCmarQMyl,0.05137179,-0.14261524
hEDRc9lav5,0.05591309,0.019292114
g6OoL0dlzB,-0.088830866,-0.06418863
jG51cU7oBL,-0.026062781,-0.08318114
tafLw4tBL7,-0.19020888,0.1021024
jTZ7BgZyfz,0.021984143,-0.12701279
1ua5vRfbj5,0.10596371,-0.13445711
Mol0a62X5d,-0.08924324,-0.15871717
FWD799lNWS,0.0123673985,-0.18755274
UjuoMIBfjK,-0.36193505,-0.14311078
OSLQtw07Bb,-0.14476447,0.06846091
7t9KUOLINK,0.024194298,0.053426404
feGyFYU1sY,-0.00035874685,-0.116255865
BRf9iViYOu,0.034936644,-0.07618647
GDeF4aKa2e,0.07897203,-0.08815783
GXnKahR2fA,0.060133677,-0.15708406
6maWCsOYYy,-0.24676983,-0.10473643
ybiujYQ7nK,-0.19850686,0.09672421
J7qzuTaRO8,-0.14520761,-0.13978127
Zg2RzwbiJr,-0.0060930294,-0.028838113
dARjxTtQTk,-0.0649978,-0.04021652
Dk7AjsFZGP,0.0031985575,0.09744312
Rv9ESbHyof,-0.106811285,0.014539197
O3skhHMqHK,-0.25884435,-0.2710299
S43u8lhHDB,-0.016533647,-0.06610702
0lmqQaPkwF,0.022050418,-0.2740903
4nxjqaYjjh,0.06038206,-0.037100896
zIy8yy9Ruh,0.00086545746,-0.17669149
6JTII7DOjF,0.17114313,0.122223936
23j7j6IzOa,-0.09577567,-0.121644795
pe99PpqHUn,-0.020912046,0.14309117
ZyAfkkEImv,0.07706096,-0.06077201
CNjTmfRhRq,-0.0031139385,-0.30347162
gWp0lhEIez,0.27044013,0.13766867
tn4JGQGVIO,-0.046284653,-0.07160207
9zOdLbARPX,0.24384966,-0.08321284
4fdHOsbX62,0.11429226,0.2421239
XyAPio6Zke,0.11889659,-0.109268695
ihCwI6XXLH,0.119916,-0.15607414
HncuSrxjBP,-0.020070689,-0.14473285
uGkhnv0bae,-0.10777672,0.13262208
71sKIbvGmv,-0.106811285,0.014539197
bKSjpiNpoF,-0.106811285,0.014539197
m2cCXBN4cN,-0.40446275,-0.3467834
sOLOnBdt70,0.0036601885,0.13428584
A2JK2yZ390,-0.13007471,-0.21537013
sVtm757wIb,0.0019274846,0.032417107
tXLtNtMs5o,0.019039167,-0.031031646
lBtPp3RotG,-0.015742129,-0.1839336
JOUHBJzDnZ,0.014985032,0.12756492
nuRVmrGwo4,0.015758364,-0.084557496
3jy6yZUPql,-0.052309267,-0.00935699
tBM2Mfnbqm,-0.06716203,0.089761905
4HIrU83GwG,-0.009515233,-0.028132379
DcYjgdlTvm,0.20412573,0.049467303
PEoio8g0Hv,0.22205321,-0.040038228
GAcajKe25W,0.07942501,0.0041107647
K94jmkQOLS,0.0142009985,-0.003755249
uO3KgRxBVd,0.100927085,0.22266175
SbKor80pEu,0.07495004,0.18666258
KoWzEabJsq,0.0038205585,0.043112207
99AzUSDtIe,0.27999622,-0.03915412
SlS9RbjM6U,-0.13841502,0.038130227
TowQwjeWLV,-0.074762,0.014539197
2VSrrxEerv,0.0036818907,0.06290386
vhiXT0xxTt,0.081444755,0.011948461
9v9ZEumTjw,-0.13395193,-0.052680656
CElFpdGIrd,0.00039743783,0.01194483
j3Vr7rriQ6,-0.17756227,-0.07874073
QVFvknH8BH,0.0022208123,0.13765743
Gi3LFdKB9l,0.00086545746,-0.10088001
vERcYkq2NB,0.088910855,0.15065432
qjJCGXmuJl,0.00086545746,-0.17669149
ykKuIaut7i,0.0014474279,-0.13443151
67M8BBXmsZ,-0.0015890377,-0.12839212
eraBXOEZ7E,-0.12585878,-0.040520735
L0lA6JKm3o,0.20774789,-0.0771596
ftWv15DYao,0.040218264,0.05447455
MA46RbvsVH,-0.11282159,-0.010849617
WJS2y7ypnN,0.086752445,-0.296839
D1pVqnC7RA,-0.041658197,-0.0028333329
KDQleaE4KQ,0.10108361,-0.14701444
ssRPV1RQKA,-0.23177041,0.13765743
gJgBvWm75H,0.11912101,0.14209554
zpJmcYQQ9X,-0.035812713,-0.13679095
UyAegkM6UL,-0.13512482,0.024485605
VIvo9GcjzW,0.04523536,-0.12626728
xtZUEIwWep,-0.01060485,-0.057951912
S2ITuhoOmU,-0.001532338,-0.10499939
pfFK9cOxXV,0.06467327,0.22675745
W3CzY58XQR,0.34568256,-0.35289598
Snf7atxfw8,0.24136263,-0.061579876
83B3vLX34Y,-0.04788762,-0.04578095
oa3CZ7IBt4,0.070898466,0.19947141
xi5rew2r7S,0.040218126,0.08339666
lpKTYAzIaO,0.09150582,0.046411887
MXVcCioQB0,0.121350065,-0.061579876
rW0V53xBxc,-0.03189593,-6.272644e-05
leayu9rIJT,-0.032503795,-0.007204704
ia4ZcwY36o,0.015077077,-0.035227925
NclveChADO,0.06557971,-0.04670172
xHn9aiJFAb,0.13382798,0.15054566
PHoNo7daN7,-0.029504623,-0.0078421645
SWHCqg8jvh,0.017629405,-0.00016274303
ruNhCRO3yC,-0.0058129313,-0.12295318
pzT10lSbjC,0.010420721,0.017284691
Y2brssQ535,0.13382798,-0.014897175
9LLD4Qf9Jn,0.0611432,-0.1876884
ubu7IylU5F,0.014740398,0.11378607
YXEKbUqpm8,0.1574205,-0.28779048
4U9sNxdSHa,-0.1540706,-0.06392331
AJaP6I09FG,-0.1540706,-0.06392331
F0GoB751BC,-0.1540706,-0.06392331
Tc5lhSMuNA,0.11546691,-0.27481002
XWZOH7v46f,-0.091701955,-0.09374043
PHUmFUflR3,-0.0027657463,-0.020437319
hrOUB3IIJz,-0.018155288,0.20081589
LeyDgLr8SD,-0.09728829,-0.14790091
1USC8bgcmi,0.00086545746,-0.28087306
XQjRql49Da,0.00086545746,-0.17669149
2wxzL4gZvx,-0.15755448,-0.03698224
kUF5tNGadC,0.13370723,0.07239434
FLT7krGFA0,0.05701544,0.1436882
rEIZctRc1j,0.03230533,-0.029149033
nnlBEkua6C,0.03230533,-0.029149033
Iu6dZWBUMl,-0.047287863,-0.018588945
DBvckWMx6H,-0.09728829,-0.14790091
jZ35MMRYnw,-0.23177041,0.038759045
JaFTLenDxd,-0.09728829,-0.14790091
pHjdlnqg3P,0.12573597,0.07438795
U2OYx2JGXo,-0.068754815,0.025737789
AnOqSXMb04,-0.068754815,0.025737789
ziFtJHpycD,0.096870005,0.19876263
uSRT5D8uF7,0.031041432,0.08050235
u6nIB2xMbL,-0.09728829,-0.14790091
ROkxIAwdX1,0.20823248,0.09246698
ZG36QwIjOE,0.16794205,-0.03708157
uEU8mFXNnF,0.004637246,0.07450887
irpaED0u3s,-0.074211195,-0.19761927
vieiMRu6rA,-0.16197534,0.10367179
IV6yeaQwjJ,0.11031287,0.011940664
AmzUnWUeC5,0.19694623,-0.039174207
U7qbyO51T6,0.060313985,-0.25956237
CAF25OaCBv,0.0028679133,-0.11029528
YxWfe0UW9k,-0.04007042,-0.14511698
HnCIfzZOCN,0.07042553,-0.0033994503
ys4NI4XJ1s,0.107064106,0.045461513
NQ5OTclHOM,-0.13217127,-0.00996403
ypoZ0KKIAF,0.123547696,0.17969057
BZ40tzMImk,0.0030030995,-0.053682104
dQTjgjkyi8,-0.050582707,0.0062842704
FdtxtiDgNZ,0.038268544,0.0691807
Ch2DXL0tVA,-0.02148308,0.1430842
Nyj4CDqsPx,-0.02148308,0.005324643
TgC3RftwGJ,0.047933847,-0.10593593
8M0rLoeK45,-0.009205701,-0.14791343
0cOLt91FUf,0.007995156,0.09785403
Fx4EdoaKVP,-0.123689145,-0.22745307
54GMeTBwUu,-0.09194575,-0.15468794
G7gLqMiHMV,0.06002762,0.022699015
GClGWBLiK3,-0.02148308,0.12217872
h0dAL4i037,-0.02148308,0.12217872
pptcDBujM9,0.010006979,0.016333207
92Yp40eAzu,-0.02148308,0.12678066
nzR9UTz5kZ,0.05625842,0.027654689
IYQOZxMkeV,0.03110772,0.14523417
LFEtw5qaNX,0.1746518,-0.09554511
QpJ9BailJB,-0.049031775,0.035270732
FjDJjLuXbu,0.15720737,0.011932943
wveecUbjAy,-0.20630188,-0.0635662
HBm2Ktn0HI,-0.07378956,-0.015208613
oMGIPofoMZ,-0.017307494,0.12833473
un6ZiGtENd,-0.03231296,0.008652998
UaK1ZLDNWJ,0.0016416652,-0.0120964125
3uY8rgylds,-0.059957508,-0.09028354
VbaLCwlvDN,-0.13761693,0.028125972
wokkzMoh4U,-0.13761693,0.028125972
hap1MLABAy,0.0062588295,-0.03853231
dCe5Wo3td7,-0.0019229668,-0.010692425
qJ7PbUIXyE,-0.07403643,0.016131943
n9mCQtdH2O,0.043807227,0.17707865
kP5znuQUZR,0.09177832,-0.075988956
mLGqzr8oxe,0.095186934,0.027974937
sNTAELDND6,0.17933124,0.042059243
Rnl9whmLen,0.12883264,0.33449918
lfJGwps4a5,-0.02148308,0.1223292
7jQl5hcNcc,-0.074211195,-0.13675857
nrVNfHF88A,0.12425825,0.030708909
bzQUJ5FX7K,0.07027648,-0.020089947
7Dh3Zq7aLr,-0.27960023,-0.06791843
GDdf1NPDq0,-0.0052017723,0.052027754
iHTytLTebj,-0.100816004,-0.027943306
hf4fjdvnve,0.0080670845,-0.011616606
3xvFIdyh2p,0.057855986,0.36734426
f0LIN6Pace,-0.06766044,-0.08308007
JndGoKtHKv,-0.27900913,-0.030513182
n4zcprKwHY,-0.009836661,-0.0231057
JZ0QPd8L1M,0.17243053,0.04481125
weW1FiK9wa,0.003847065,0.046411887
PPVFp6ADCI,-0.23500375,0.018858088
